315; scale effect at high subson and transon speed and method for fix transit in model experi the major scale effect at high subson and transon speed aris from differ between the condit under which laminar and turbul boundari layer separ and in how thei behav after separ for turbul boundari layer these condit and behaviour do not vari greatli as the reynold number is chang and in mani exampl it ha been shown that thei ar similar for the turbul layer that occur natur at high reynold number and for boundari layer in which transit to turbul flow is fix artifici the scale effect aris in wind tunnel test made at low reynold number mai therefor often be minimis by fix transit to turbul flow by introduc an artifici disturb such as that produc by excresc attach to the surfac the fact that the effect of separ ar often less sever for laminar layer than for the turbul layer that ar like to be encount at full scale make it all the more import to do thi whenev possibl sever method which can be us to fix transit ar describ and the result obtain by us them ar compar in gener in experi in two dimension flow good agreement is found and explan can be advanc for case in which discrep occur sever uncertainti and difficulti that aris in fix transit ar discuss and illustr by exampl in particular special care is need in interpret the result obtain with transit fix at veri low reynold number sai less than about r = 1 x 10 base on local chord for wing of about 0 1 thick chord ratio and possibl higher reynold number for thinner wing the difficulti of fix transit satisfactorili ar increas for three dimension wing particularli if thei ar swept back or highli taper i e small chord and reynold number near the tip and if the test cover a larg rang of incid includ high incid for which the flow mai separ from veri close to the lead edg under these circumst it is frequent necessari to place the excresc at differ chordwis posit for low and high angl of incid and thi is inconveni in practic more research is need befor sound recommend can be made as to how and where transit should be fix on such model particularli sinc in routin test it is often not possibl to check the effect of transit fix fulli in the section deal with three dimension test exampl ar given of the spuriou result that have been avoid successfulli by fix transit of the condit where even at low reynold number artifici fix of transit mai not be necessari to give a turbul boundari layer ahead of the shock and of the condit under which there ar some doubt whether the method us for fix transit have been satisfactori; scale effects at high subsonic and transonic speeds and methods for fixing transition in model experiments   the major scale effects at high subsonic and transonic speeds arise from differences between the conditions under which laminar and turbulent boundary layers separate  and in how they behave after separation    for turbulent boundary layers  these conditions and behaviour do not vary greatly as the reynolds number is changed and in many examples  it has been shown that they are similar for the turbulent layers that occur naturally at high reynolds number and for boundary layers in which transition to turbulent flow is fixed artificially    the scale effects arising in wind tunnel tests made at low reynolds number may  therefore  often be minimised by fixing transition to turbulent flow by introducing an artificial disturbance such as that produced by excrescences attached to the surface    the fact that the effects of separation are often less severe for laminar layers than for the turbulent layers that are likely to be encountered at full scale  makes it all the more important to do this whenever possible   several methods which can be used to fix transition are described  and the results obtained by using them are compared   in general  in experiments in two dimensional flow  good agreement is found  and explanations can be advanced for cases in which discrepancies occur    several uncertainties and difficulties that arise in fixing transition are discussed and illustrated by examples    in particular  special care is needed in interpreting the results obtained with transition fixed at very low reynolds numbers  say  less than about r = 1 x 10 based on local chord for wings of about 0 1 thickness chord ratio and possibly higher reynolds numbers for thinner wings    the difficulties of fixing transition satisfactorily are increased for three dimensional wings  particularly if they are swept back or highly tapered  i e   small chord and reynolds number near the tip  and if the tests cover a large range of incidence including high incidences for which the flow may separate from very close to the leading edge    under these circumstances  it is frequently necessary to place the excrescences at different chordwise positions for low and high angles of incidence  and this is inconvenient in practice   more research is needed before sound recommendations can be made as to how and where transition should be fixed on such models  particularly since in routine testing  it is often not possible to check the effects of transition fixing fully   in the sections dealing with three dimensional tests  examples are given of the spurious results that have been avoided successfully by fixing transition  of the conditions where even at low reynolds numbers artificial fixing of transition may not be necessary to give a turbulent boundary layer ahead of the shock  and of the conditions under which there are some doubts whether the methods used for fixing transition have been satisfactory  
316; the occurr and develop of boundari layer separ at high incid and high speed thi note describ the manner in which the onset of the effect of boundari layer separ vari with mach number for two dimension aerofoil and discuss the influenc of section shape as far as it is known a brief qualit descript is given of the mechan underli the develop of the separ flow and it effect follow by a discuss of some of the wai in which thi is like to differ for swept back wing at high speed final the need is emphas for continu work in a broaden field; the occurrence and development of boundary layer separations at high incidences and high speeds   this note describes the manner in which the onset of the effects of boundary layer separation varies with mach number for two dimensional aerofoils  and discusses the influence of section shape as far as it is known   a brief qualitative description is given of the mechanism underlying the development of the separated flow and its effects  followed by a discussion of some of the ways in which this is likely to differ for swept back wings at high speeds   finally  the need is emphasized for continued work in a broadening field  
317; non equilibrium flow of an ideal dissoci ga the theori of an ideal dissoci ga develop by lighthill/1957/for condit of thermodynam equilibrium is extend to non equilibrium condit by postul a simpl rate equat for the dissoci process/includ the effect of recombination/ thi equat contain the equilibrium paramet of the lighthil theori plu a further dissoci phenomena the behaviour of thi ga is investig in flow through a strong normal shock wave and past a bluff bodi the assumpt is made that the ga receiv complet excit of it rotat and vibrat degre of freedom in an infinitesim thin region accord to the familiar rankin hugoniot shock wave relat befor dissoci begin the variat of the relev thermodynam variabl down stream of thi region is then comput in a few particular case the method us in the latter case is an extens of the newtonian theori of hyperson inviscid flow in particular the case of a sphere is treat in some detail the variat of the shock shape and the sphere diamet to the length scale of the dissoci process is exhibit for condit extend from complet undissoci flow to dissoci flow in thermal equilibrium result would indic that signific and observ chang from the undissoci valu occur although valu for the non equilibrium paramet ar not at present avail; non equilibrium flow of an ideal dissociating gas   the theory of an ideal dissociating gas developed by lighthill/1957/for conditions of thermodynamic equilibrium is extended to non equilibrium conditions by postulating a simple rate equation for the dissociation process/including the effects of recombination/   this equation contains the equilibrium parameters of the lighthill theory plus a further dissociation phenomena   the behaviour of this gas is investigated in flow through a strong normal shock wave and past a bluff body   the assumption is made that the gas receives complete excitation of its rotational and vibrational degrees of freedom in an infinitesimally thin region according to the familiar rankine hugoniot shock wave relations before dissociation begins   the variation of the relevant thermodynamic variables down stream of this region is then computed in a few particular cases   the method used in the latter case is an extension of the newtonian theory of hypersonic inviscid flow   in particular  the case of a sphere is treated in some detail   the variation of the shock shape and the sphere diameter to the length scale of the dissociation process  is exhibited for conditions extending from completely undissociated flow to dissociated flow in thermal equilibrium   results would indicate that significant and observable changes from the undissociated values occur  although values for the non equilibrium parameter are not  at present  available  
318; inviscid hyperson flow past blunt bodi two method ar shown for the calcul of the flow field between a blunt bodi and the shock associ with it for the case of hyperson flow real ga effect ar includ the solut consid onli symmetr flow that is symmetr bodi at zero incid on method consist in trace success stream tube around the bodi and lead to iter on the initi assum posit of the shock the second is an integr method close analog to the karman pohlhausen procedur for boundari layer a distinct is made between round nose and flat nose bodi and both case ar discuss a specif exampl correspond to a re entri missil situat is calcul the two method agre within a few per cent comparison is also made with other known solut in the stagnat region; inviscid hypersonic flow past blunt bodies   two methods are shown for the calculation of the flow field between a blunt body and the shock associated with it for the case of hypersonic flow    real gas effects are included    the solutions consider only symmetric flows  that is  symmetric bodies at zero incidence   one method consists in tracing successive stream tubes around the body and leads to iterations on the initially assumed position of the shock    the second is an integral method closely analogous to the karman pohlhausen procedure for boundary layers    a distinction is made between round nosed and flat nosed bodies  and both cases are discussed   a specific example corresponding to a re entry missile situation is calculated   the two methods agree within a few per cent   comparison is also made with other known solutions in the stagnation region  
319; propag of weak disturb in a ga subject to relax effect a gener wave equat is deriv for sound disturb in a ga when relax effect connect with for exampl molecular vibrat or dissoci ar import solut involv discontinu wave front ar present and it is shown that under certain assumpt the complet wave equat reduc to a variant of the telegraph equat detail solut ar present for disturb field produc by a wavi wall in subson and superson flow and a simpl wedg in superson flow thi studi is view as a step in the develop of a theori of small disturb of a high temperatur ga as is found behind the shock in hyperson flight; propagation of weak disturbances in a gas subject to relaxation effects   a generalized wave equation is derived for sound disturbances in a gas when relaxation effects connected with  for example  molecular vibration or dissociation are important    solutions involving discontinuous wave fronts are presented  and it is shown that  under certain assumptions  the complete wave equation reduces to a variant of the telegraph equation    detailed solutions are presented for disturbance fields produced by a wavy wall in subsonic and supersonic flow and a simple wedge in supersonic flow    this study is viewed as a step in the development of a theory of small disturbances of a high temperature gas  as is found behind the shock in hypersonic flight  
320; comment on improv numer solut of the blasiu problem with three point boundari condit attent is drawn to a previou accur solut to the problem; comment on improved numerical solution of the blasius problem with three point boundary conditions   attention is drawn to a previous accurate solution to the problem  
321; improv numer solut of the blasiu problem with three point boundari condit the blasiu equat describ the veloc distribut result from laminar constant pressur mix of a stationari fluid layer and a move stream in connect with a numer procedur for the univac base on analyt continu of the function f high speed comput now make it feasibl to us analyt continu for numer integr of singl point boundari valu problem such that within the limit of taylor s expans truncat error mai be made arbitrarili small a brief descript of the applic of the routin is given; improved numerical solution of the blasius problem with three point boundary conditions   the blasius equation describes the velocity distribution resulting from laminar  constant pressure mixing of a stationary fluid layer and a moving stream   in connection with a numerical procedure for the univac based on analytic continuation of the function f    high speed computers now make it feasible to use analytic continuation for numerical integration of single point boundary value problems such that  within the limits of taylor s expansion  truncation error may be made arbitrarily small   a brief description of the application of the routine is given  
322; on the numer solut of the blasiu problem with three point boundari condit relat to a techniqu for approxim determin of the initi paramet the techniqu is an applic of the asymptot integr method introduc by meksyn and ha been appli to the comput of the skin friction for shock gener boundari layer flow; on the numerical solution of the blasius problem with three point boundary conditions   relates to a technique for approximate determination of the initial parameters   the technique is an application of the asymptotic integration method introduced by meksyn and has been applied to the computation of the skin friction for shock generated boundary layer flow  
323; vortic interact at an axisymmetr stagnat point in a viscou incompress fluid the purpos of the present note is to give an exact solut of the incompress navier stoke equat at an axisymmetr stagnat point with vortic in the oncom flow which vari linearli with distanc from the axi thi solut ha applic to the hyperson axisymmetr blunt bodi problem for which lighthil ha shown the vortic in the inviscid shock layer is veri nearli of thi form; vorticity interaction at an axisymmetric stagnation point in a viscous incompressible fluid   the purpose of the present note is to give an exact solution of the incompressible navier stokes equations at an axisymmetric stagnation point with vorticity in the oncoming flow which varies linearly with distance from the axis    this solution has application to the hypersonic axisymmetric blunt body problem  for which lighthill has shown the vorticity in the inviscid shock layer is very nearly of this form  
324; vortic effect on the stagnat point flow of a viscou incompress fluid the effect of vortic on axisymmetr stagnat point boundari layer calcul is investig by calcul a perturb to the stagnat point flow the shear caus by the vortic effect is found to be surprisingli larg the slope of the shear curv /at zero vorticity/ as calcul by kemp agre perfectli with the valu deduc in thi note; vorticity effect on the stagnation point flow of a viscous incompressible fluid   the effect of vorticity on axisymmetric stagnation point boundary layer calculations is investigated by calculating a perturbation to the stagnation point flow   the shear caused by the vorticity effect is found to be surprisingly large  the slope of the shear curve /at zero vorticity/ as calculated by kemp agrees perfectly with the value deduced in this note  
325; heat transfer to constant properti laminar boundari layer flow with power function free stream veloc and wall temperatur variat numer comput have been perform for the boundari layer form of the energi equat for incompress flow with power function variat of free stream veloc u = cx and of wall temperatur t = ax the pertin solut of the momentum equat in thi case be those of hartre the numer comput given herein ar to some extent a repetit of those given by schuh and by chapman and rubesin the object of the present comput be the resolut of discrep appear in the previou solut and an extens of their rang ibm machin calcul were emploi in the finit differ calcul present util the result thereof cover a rang of wall temperatur function expon from valu of m 4 1 0 0 0904 the accuraci of the numer comput is examin in detail and the accuraci of the comput function at the wall which determin the heat transfer rate is estim to be within 2 per cent examin of the result reveal that the result of schuh for the flat plate ar in error for the rang of the calcul it wa found that the local heat transfer coeffici can with the except of larg neg valu be express within 5 per cent as where the expon of the prandtl number vari from 0 254 to 0 367 for 0 0904 and where the function can be approxim by the equat; heat transfer to constant property laminar boundary layer flows with power function free stream velocity and wall temperature variation   numerical computations have been performed for the boundary layer form of the energy equation for incompressible flows with power function variation of free stream velocity  u = cx  and of wall temperature  t = ax   the pertinent solutions of the momentum equation in this case being those of hartree   the numerical computations given herein are to some extent a repetition of those given by schuh and by chapman and rubesin  the object of the present computations being the resolution of discrepancies appearing in the previous solutions and an extension of their range    ibm machine calculations were employed in the finite difference calculation presently utilized  the results thereof covering a range of wall temperature function exponents from values of m 4  1  0   0 0904     the accuracy of the numerical computations is examined in detail  and the accuracy of the computed functions at the wall  which determine the heat transfer rate  is estimated to be within 2 per cent   examination of the results reveals that the results of schuh for the flat plate are in error    for the range of the calculations  it was found that the local heat transfer coefficient can  with the exception of large negative values  be expressed within 5 per cent as where the exponent of the prandtl number varies from 0 254 to 0 367 for  0 0904 and where the function can be approximated by the equation
326; forst order slip effect on the compress laminar boundari layer over a slender bodi of revolut in axial flow analysi of the compress boundari layer with transvers curvatur in first order slip flow no boundari layer interact effect ar consid and onli the zero pressur gradient case is examin; forst order slip effects on the compressible laminar boundary layer over a slender body of revolution in axial flow   analysis of the compressible boundary layer with transverse curvature in first order slip flow    no boundary layer interaction effects are considered and only the zero pressure gradient case is examined  
327; on local flat plate similar in the hyperson boundari layer a studi is made of lee /local flat plate similarity/ rule for the hyperson laminar boundari layer it is shown that thi rule is exact under assumpt commonli invok in the inviscid theori of hyperson flow begin from thi theoret basi a modifi local flat plate similar scheme is deriv involv separ rule for veloc and enthalpi profil and is compar with exact similar solut and with the exist theori of hyperson lead edg interact; on local flat plate similarity in the hypersonic boundary layer   a study is made of lees  /local flat plate similarity/ rule for the hypersonic laminar boundary layer    it is shown that this rule is exact under assumptions commonly invoked in the inviscid theory of hypersonic flow   beginning from this theoretical basis  a modified local flat plate similarity scheme is derived  involving separate rules for velocity and enthalpy profiles  and is compared with exact similarity solutions and with the existing theory of hypersonic leading edge interaction  
328; the boundari layer near the stagnat point in hyperson flow past a sphere flow properti behind shock wave caus by bluff bodi travel at superson speed ar of major import in missil and high speed aircraft design paper present a mathemat solut for the laminar boundari layer near the stagnat point of a sphere surfac temperatur is free stream static and shock is strong air is assum calor and thermal perfect with a prandtl number of 0 72 and a dynam viscos directli proport to temperatur base on work of homann zamm 16 p 153 1936 and lighthil simultan differenti equat for the veloc and temperatur profil these ar solv by numer integr along a normal to the surfac us a digit comput result ar present as function of free stream mach number reynold number and specif heat ratio as increas boundari layer thick is shown to decreas while shock stand off distanc increas stand off distanc also decreas with increas and decreas specif heat for constant and specif heat ratio the product of skin friction coeffici and the squar root of decreas with increas onli approach a constant valu at greater than 10 000 review s comment is concern with the perfect ga assumpt for air author suggest that the effect of dissoci on flow properti ar account for by a proper choic of specif heat ratio a consider of the kinet of chemic reaction in the cool boundari layer emphas the oversimplif of thi approach the effect on transport properti could have been approxim in present analysi by chang the prandtl number to on more repres of the exist pressur and temperatur; the boundary layer near the stagnation point in hypersonic flow past a sphere   flow properties behind shock waves caused by bluff bodies traveling at supersonic speeds are of major importance in missile and high speed aircraft design    paper presents a mathematical solution for the laminar boundary layer near the stagnation point of a sphere    surface temperature is free stream static and shock is strong    air is assumed calorically and thermally perfect with a prandtl number of 0 72 and a dynamic viscosity directly proportional to temperature   based on work of homann  zamm 16  p  153  1936  and lighthill simultaneous differential equations for the velocity and temperature profiles    these are solved by numerical integration along a normal to the surface using a digital computer    results are presented as functions of free stream mach number  reynolds number  and specific heat ratio    as increases  boundary layer thickness is shown to decrease while shock stand off distance increases    stand off distance also decreases with increasing and decreasing specific heat    for constant and specific heat ratio  the product of skin friction coefficient and the square root of decreases with increasing only approaching a constant value at greater than 10 000   reviewer s comment is concerned with the perfect gas assumption for air    author suggests that the effects of dissociation on flow properties are accounted for by a proper choice of specific heat ratio    a consideration of the kinetics of chemical reaction in the cooled boundary layer emphasizes the oversimplification of this approach    the effect on transport properties could have been approximated in present analysis by changing the prandtl number to one more representative of the existing pressures and temperatures  
329; variou aerodynam characterist in hyperson rarefi ga flow thi paper consid the problem of calcul viscou aerodynam characterist of blunt bodi at hyperson speed and at suffici high altitud where the appropri mean free path becom too larg for the us of familiar boundari layer theori but not so larg that free molecul concept appli result of an order of magnitud analysi ar present to defin the regim of rarefi ga flow and the limit of continuum theori base on theoret and experiment evid the complet navier stoke equat ar us as a model except /veri close/ to the free molecul condit thi model mai not necessarili give the shock wave structur in detail but satisfi overal conserv law and should give a reason accur pictur of all mean aerodynam quantiti in thi /intermediate/ regim there ar two fundament class of problem a /viscou layer/ class and a /merg layer/ class the latter correspond to a larger degre of rarefact for the viscou layer class there is a thin shock wave but the shock layer region between the shock and the bodi is fulli viscou although the viscou stress and conduct heat transfer ar small at the shock wave boundari here the us of the navier stoke equat with outer boundari condit given by the hugoniot relat is justifi for the merg layer class the shock wave is no longer thin and the navier stoke equat can be us to give a solut which includ the shock structur and ha free stream condit as outer boundari condit a simpler procedur is present for /incipi merged/ condit where the shock mai no longer be consid an infinitesim thin discontinu but where it ha not thicken suffici to entail the /fulli merg layer/ analysi in thi case we approxim the shock by a discontinu obei conserv law which includ curvatur effect viscou stress and heat conduct for a sphere and cylind it is shown that the navier stoke equat can be reduc to ordinari differenti equat for both the viscou and merg layer class of problem solut of these equat when us in connect with hyperson flow problem ar in gener onli valid in the stagnat region to illustr the viscou layer solut numer calcul have been perform for a sphere and cylind with the assumpt of constant densiti in the shock layer which is a us approxim at hyperson speed to illustr the merg layer solut calcul have been carri out for a sphere us the incipi merg layer approxim result ar present for detach distanc surfac shear and heat transfer rate in the stagnat region of a highli cool sphere fly at hyperson speed with decreas reynold number the shear and heat transfer ar shown to increas abov the extrapol boundari layer valu in the viscou layer regim and then to begin fall in the incipi merg regim as the reynold number decreas in the incipi merg regim the densiti in the shock layer increas and the static and stagnat enthalpi behind the shock decreas calcul perform for an insul sphere show that with decreas reynold number in the incipi merg regim the densiti in the shock layer decreas the total enthalpi behind the shock and at the stagnat point increas so that thei ar higher than the free stream total enthalpi and the stagnat point pressur behav like the total enthalpi for the highli cool cylind in the viscou layer regim the same quantiti ar present as for the sphere the increas found in shear and heat transfer abov extrapol boundari layer theori is small in agreement with vortic interact theori a discuss is given of the behavior of avail experiment data for viscou flow quantiti in the intermedi regim and the behavior predict by the result of the present calcul qualit agreement is indic; various aerodynamic characteristics in hypersonic rarefied gas flow   this paper considers the problem of calculating viscous aerodynamic characteristics of blunt bodies at hypersonic speeds and at sufficiently high altitudes where the appropriate mean free path becomes too large for the use of familiar boundary layer theory but not so large that free molecule concepts apply   results of an order of magnitude analysis are presented to define the regimes of rarefied gas flow and the limits of continuum theory    based on theoretical and experimental evidence  the complete navier stokes equations are used as a model  except /very close/ to the free molecule condition    this model may not necessarily give the shock wave structure in detail but satisfies overall conservation laws and should give a reasonably accurate picture of all mean aerodynamic quantities   in this /intermediate/ regime there are two fundamental classes of problems     a /viscous layer/ class and a /merged layer/ class  the latter corresponding to a larger degree of rarefaction   for the viscous layer class there is a thin shock wave  but the shock layer region between the shock and the body is fully viscous  although the viscous stresses and conductive heat transfer are small at the shock wave boundary    here  the use of the navier stokes equations with outer boundary conditions given by the hugoniot relations is justified    for the merged layer class  the shock wave is no longer thin  and the navier stokes equations can be used to give a solution which includes the shock structure and has free stream conditions as outer boundary conditions    a simpler procedure is presented for /incipient merged/ conditions where the shock may no longer be considered an infinitesimally thin discontinuity but where it has not thickened sufficiently to entail the /fully merged layer/ analysis    in this case we approximate the shock by a discontinuity obeying conservation laws which include curvature effects  viscous stresses  and heat conduction   for a sphere and cylinder it is shown that the navier stokes equations can be reduced to ordinary differential equations for both the viscous and merged layer class of problems    solutions of these equations  when used in connection with hypersonic flow problems  are in general only valid in the stagnation region    to illustrate the viscous layer solutions  numerical calculations have been performed for a sphere and cylinder with the assumption of constant density in the shock layer  which is a useful approximation at hypersonic speeds    to illustrate the merged layer solution  calculations have been carried out for a sphere using the incipient merged layer approximation   results are presented for detachment distance  surface shear  and heat transfer rate in the stagnation region of a highly cooled sphere flying at hypersonic speed    with decreasing reynolds number  the shear and heat transfer are shown to increase above the extrapolated boundary layer values in the viscous layer regime and then to begin falling in the incipient merged regime   as the reynolds number decreases in the incipient merged regime  the density in the shock layer increases  and the static and stagnation enthalpy behind the shock decrease   calculations performed for an insulated sphere show that  with decreasing reynolds number in the incipient merged regime  the density in the shock layer decreases   the total enthalpy behind the shock and at the stagnation point increase so that they are higher than the free stream total enthalpy   and the stagnation point pressure behaves like the total enthalpy   for the highly cooled cylinder in the viscous layer regime  the same quantities are presented as for the sphere    the increase found in shear and heat transfer above extrapolated boundary layer theory is small  in agreement with vorticity interaction theory   a discussion is given of the behavior of available experimental data for viscous flow quantities in the intermediate regime and the behavior predicted by the results of the present calculations   qualitative agreement is indicated  
330; taylor instabl of finit surfac wave the instabl of the acceler interfac between a liquid methanol or carbon tetrachlorid and air ha been investig experiment for approxim sinusoid disturb of wave number rang from well below to well abov the cut off the growth rate ar measur and compar with theoret result a third order theori show the phenomena of overst which is found in the experiment result some measur of later stage of growth agre moder well with the avail theori and disclos some addit phenomena of bubbl competit helmholtz instabl with transit to turbul and jet instabl with product of drop; taylor instability of finite surface waves   the instability of the accelerated interface between a liquid  methanol or carbon tetrachloride  and air has been investigated experimentally for approximate sinusoidal disturbances of wave number range from well below to well above the cut off    the growth rates are measured and compared with theoretical results   a third order theory shows the phenomena of overstability which is found in the experimental results    some measurements of later stages of growth agree moderately well with the available theory and disclose some additional phenomena of bubble competition  helmholtz instability with transition to turbulence  and jet instability with production of drops  
331; effect of surfac tension and viscos on taylor instabl the model us is that of two fluid of infinit depth with the interfac initi in the form of a sine wave with amplitud small compar to wave length the fluid ar consid incompress and onli the linear term in the equat of hydrodynam ar us the first four section discuss the effect of surfac tension and viscos the fifth give a few numer result to illustr the main point of the preced section; effects of surface tension and viscosity on taylor instability   the model used is that of two fluids of infinite depth  with the interface initially in the form of a sine wave with amplitude small compared to wave length   the fluids are considered incompressible  and only the linear terms in the equations of hydrodynamics are used    the first four sections discuss the effects of surface tension and viscosity    the fifth gives a few numerical results to illustrate the main points of the preceding sections  
332; similitud of hyperson real ga flow over slender bodi with blunt nose on the basi of the hyperson small perturb theori the law of similitud for hyperson inviscid flow field over thin or slender bodi ar examin and the restrict to ideal gase with constant specif heat and to bodi with point nose ar remov onli steadi plane or axisymmetr flow ar consid inspect of the govern system of equat show that a similitud law exist for flow field under local thermal equilibrium have the same free stream atmospher for flow of ideal ga with constant specif heat the requir of the same free stream atmospher i e the same composit pressur and densiti can be replac by the requir of the same ratio of specif heat for flow over blunt wedg or cone special law of similitud can be obtain applic of the similar rule is examin for the case of hyperson flow of an ideal ga with over flat plate with blunt lead edg and for the case of equilibrium air flow over wedg the possibl of simul nonequilibrium flow over slender or thin bodi is also point out; similitude of hypersonic real gas flows over slender bodies with blunted noses   on the basis of the hypersonic small perturbation theory  the laws of similitude for hypersonic inviscid flow fields over thin or slender bodies are examined  and the restrictions to ideal gases with constant specific heats and to bodies with pointed noses are removed    only steady plane or axisymmetric flows are considered   inspection of the governing system of equations shows that a similitude law exists for flow fields  under local thermal equilibrium  having the same free stream atmosphere    for flows of ideal gas with constant specific heats  the requirement of the same free stream atmosphere  i e   the same composition  pressure  and density  can be replaced by the requirement of the same ratio of specific heats   for flows over blunted wedges or cones  special laws of similitude can be obtained   application of the similarity rules is examined for the case of hypersonic flows of an ideal gas with over flat plates with blunt leading edges  and for the case of equilibrium air flows over wedges    the possibility of simulating nonequilibrium flows over slender or thin bodies is also pointed out  
333; boundari layer interact on a yaw infinit wing in hyperson flow the equat ar given for the laminar boundari layer equat on a yaw infinit wing for constant wall temperatur under the combin howorth and mangler transform diagram show the rel small influenc of yaw the increas of boundari layer secondari flow and the variat of the local heat transfer rate with yaw; boundary layer interaction on a yawed infinite wing in hypersonic flow   the equations are given for the laminar boundary layer equations on a yawed infinite wing for constant wall temperature  under the combined howorth and mangler transformation    diagrams show the relatively small influence of yaw  the increase of boundary layer secondary flow  and the variation of the local heat transfer rate with yaw  
334; influenc of the lead edg shock wave on the laminar boundari layer at hyperson speed in order to bring out the import of the lead edg region at hyperson speed the influenc of the lead edg shock wave on the laminar boundari layer is investig in two simpl case of steadi flow over a semi infinit insul flat plate 1 sharp lead edg 2 blunt lead edg as approxim by a normal shock wave the streamlin that enter the boundari layer over a larg region of the plate surfac ha previous cross the shock wave veri near the lead edg where the shock is strong and highli curv consequ the temperatur at the outer edg of the boundari layer is appreci higher than free stream temperatur and the vortic there is not zero the effect of thi shock wave larger than the usual /errors/ made in the boundari layer theori and an estim of these effect can therefor be obtain within the framework of that theori the numer magnitud of the shock wave influenc is found to be appreci for the case of the blunt lead edg the slope of the curv of induc pressur plot against the hyperson interact paramet close approach the experiment data of hammitt and bogdonoff obtain in helium at larg valu of thi paramet these approxim result show that the influenc of the lead edg region at hyperson speed requir care theoret and experiment studi; influence of the leading edge shock wave on the laminar boundary layer at hypersonic speeds   in order to bring out the importance of the leading edge region at hypersonic speeds  the influence of the leading edge shock wave on the laminar boundary layer is investigated in two simple cases of steady flow over a semi infinite  insulated flat plate     1  sharp leading edge    2  blunt leading edge  as approximated by a normal shock wave    the streamlines that enter the boundary layer over a large region of the plate surface has previously crossed the shock wave very near the leading edge  where the shock is strong and highly curved    consequently  the temperature at the outer edge of the boundary layer is appreciably higher than free stream temperature  and the vorticity there is not zero    the effects of this shock wave larger than the usual /errors/ made in the boundary layer theory  and an estimate of these effects can therefore be obtained within the framework of that theory    the numerical magnitude of the shock wave influence is found to be appreciable    for the case of the blunt leading edge the slope of the curve of induced pressures plotted against the hypersonic interaction parameter closely approaches the experimental data of hammitt and bogdonoff obtained in helium at large values of this parameter    these approximate results show that the influence of the leading edge region at hypersonic speeds requires careful theoretical and experimental study  
335; the interact between boundari layer and shock wave in transon flow experi of transon flow past a circular arc profil show that the shock wave pattern and the pressur distribut ar strongli depend upon the state of the boundari layer a chang from laminar to turbul boundari layer at a given mach number chang the flow pattern consider shock wave can interact with the boundari layer in a manner similar to a reflect from a free jet boundari these shock wave ar not distinctli discern from pressur distribut measur; the interaction between boundary layer and shock waves in transonic flow   experiments of transonic flow past a circular arc profile show that the shock wave pattern and the pressure distribution are strongly dependent upon the state of the boundary layer   a change from laminar to turbulent boundary layer at a given mach number changes the flow pattern considerably   shock waves can interact with the boundary layer in a manner similar to a reflection from a free jet boundary   these shock waves are not distinctly discernible from pressure distribution measurements  
336; simplifi laminar boundari layer calcul for bodi of revolut and for yaw wing sinc the introduct of momentum method in boundari layer calcul by von karman and pohlhausen mani improv have been propos an especi simpl solut reduc the problem to a quadratur here it is propos to extend these method to elementari three dimension case and to compress laminar boundari layer calcul for comparison the correspond problem for the turbul boundari layer ar also discuss briefli; simplified laminar boundary layer calculations for bodies of revolution and for yawed wings   since the introduction of momentum methods in boundary layer calculations by von karman and pohlhausen  many improvements have been proposed    an especially simple solution reduces the problem to a quadrature    here  it is proposed to extend these methods to elementary three dimensional cases and to compressible laminar boundary layer calculations    for comparison  the corresponding problems for the turbulent boundary layer are also discussed briefly  
337; boundari layer transit with ga inject the mass inject process ha been propos as a method of cool aerodynam surfac and sinc the amount of coolant requir to maintain practic wall temperatur is consider larger for turbul than for laminar boundari layer knowledg of the effect of the cool method on the transit process is certainli import exploratori studi report here were conduct at mach number 3 7 to ascertain the effect of ga inject on the stabil of the laminar boundari layer on a conic surfac; boundary layer transition with gas injection   the mass injection process has been proposed as a method of cooling aerodynamic surfaces  and  since the amount of coolant required to maintain practical wall temperatures is considerably larger for turbulent than for laminar boundary layers  knowledge of the effect of the cooling method on the transition process is certainly important    exploratory studies reported here were conducted at mach number 3 7 to ascertain the effects of gas injection on the stability of the laminar boundary layer on a conical surface  
338; mass transfer cool at mach number 4 8 mass transfer experi on a 5 mil wire porou cone of 20 total angl have been conduct at us air and helium inject detail of the experiment techniqu ar describ in refer 1 and 2 in the laminar boundari layer the recoveri factor and heat transfer coeffici measur with zero inject agre within per cent with theori transit reynold number observ on the porou cone with zero inject were half as larg as observ on a smooth imperm model of ident geometri in the same channel but inject of larg amount of air or helium did not caus transit to move forward from it zero inject posit on the porou cone distribut rough of thi type appar doe not disturb imperm wall theori but it mask whatev effect rough mai be caus by discret pore inject; mass transfer cooling at mach number 4  8  mass transfer experiments on a 5 mil wire porous cone of 20 total angle have been conducted at using air and helium injection    details of the experimental technique are described in references 1 and 2    in the laminar boundary layer the recovery factors and heat transfer coefficients measured with zero injection agreed within per cent with theory   transition reynolds numbers observed on the porous cone with zero injection were half as large as observed on a smooth  impermeable model of identical geometry in the same channel  but injection of large amounts of air or helium did not cause transition to move forward from its zero injection position on the porous cone    distributed roughness of this type apparently does not disturb impermeable wall theory  but it masks whatever effective roughness may be caused by discrete pore injection  
